"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TBCD",0.0423093714670228,7.22649883478725,0.599158816232777,0.55003745793957,0.737221862084529,-6.31709333040602
"SERPINA6",0.0565010234961434,5.31315195926072,0.599064753448664,0.550100001362457,0.737221862084529,-6.31714866894549
"INPPL1",-0.0423772242327948,7.41748833881341,-0.599053264846839,0.550107640508073,0.737221862084529,-6.31715542726909
"AADAC",0.0539935229823962,4.54975227692162,0.598810626719743,0.550268990839111,0.737321318413213,-6.31729813227489
"PIM1",0.0651251295550975,6.0340069792675,0.598577916165007,0.55042376162584,0.737321318413213,-6.31743494445739
"SEC14L1",-0.038546136964602,7.79304973295406,-0.598463792435586,0.550499670780456,0.737321318413213,-6.31750201927307
"INSL4",-0.0425105577865198,5.38008203573456,-0.598274520630532,0.550625575998716,0.737321318413213,-6.31761323339678
"C15orf39",0.0332746170820635,6.12175577050285,0.598231426463435,0.550654244607994,0.737321318413213,-6.31763855018562
"EIF3H",-0.0414338288244104,8.39990550382261,-0.598204905286386,0.550671888322187,0.737321318413213,-6.31765412983879
"HSPE1",-0.0479343421503532,7.72494018977843,-0.598137619299128,0.550716652858404,0.737321318413213,-6.31769365337054
"APOBEC3F",-0.0512400651181394,5.8438528307887,-0.598122584204282,0.550726655768694,0.737321318413213,-6.31770248432326
"EWSR1",-0.0385921748406409,7.45501770560111,-0.597740528659443,0.550980869210271,0.737570458820426,-6.31792681282835
"HLA-DRB6",0.102655854227838,6.99673062910539,0.597553876609642,0.551105085607796,0.737645538617333,-6.3180363559754
"AASS",0.0570201159081471,5.45862435284882,0.597118810503446,0.551394674866815,0.737811182163799,-6.31829155730147
"SERHL2",-0.0514408847154824,5.12661396817493,-0.597076269087482,0.551422995396025,0.737811182163799,-6.31831650134549
"IKBKAP",-0.0247193634810352,6.38713534680839,-0.597020841951345,0.551459895247948,0.737811182163799,-6.3183489982443
"SOX10",0.0533829444207634,4.80206499064504,0.596911987888393,0.55153236691014,0.737811182163799,-6.31841281058567
"HEYL",0.0596229260395736,5.82473598196209,0.596779902675364,0.551620311505058,0.737811182163799,-6.31849022592871
"ABAT",0.0481678153459481,5.75431312670877,0.596645003444002,0.551710136910117,0.737811182163799,-6.31856927298024
"MEP1B",0.0541020595299936,5.19448105705285,0.596629385351645,0.551720537004669,0.737811182163799,-6.31857842358281
"CCNT2",0.0360120926423527,6.10314025541343,0.596523096975339,0.551791317066776,0.737811182163799,-6.31864069135682
"RPS6",0.0403805768373453,10.6783873193462,0.596446767481427,0.551842149548577,0.737811182163799,-6.31868540126933
"GPHN",-0.0469750871375519,5.39994767689979,-0.596000198986656,0.552139593426329,0.738117715523752,-6.31894686418884
"POMT2",0.0515515457070206,5.80113269978423,0.595755651691495,0.552302511656103,0.738241453193257,-6.31908996246935
"SMARCD3",0.0422215999127007,6.97642654444871,0.59559476991051,0.552409704644106,0.738241453193257,-6.31918407152448
"RNF14",-0.0349709077309451,6.73141864644619,-0.595543023913419,0.552444184377513,0.738241453193257,-6.31921433537553
"REG3A",0.0479325722075508,5.79945686313174,0.595386976857574,0.552548169142111,0.738241453193257,-6.3193055842747
"ACVR2A",0.0401716790812945,6.2422730574999,0.595303091833705,0.552604071449041,0.738241453193257,-6.31935462641726
"PLEKHG3",-0.0650204273710646,6.49867921861275,-0.595184747665545,0.552682942644074,0.738241453193257,-6.3194238029003
"UPK2",0.0509999490838124,5.33436103285469,0.595104087342807,0.552736702408153,0.738241453193257,-6.31947094396038
"DOC2A",-0.0584096853836886,4.14957380669314,-0.594956445824941,0.552835111571064,0.738241453193257,-6.31955721499647
"CRNN",0.0489853583404518,4.97875077051462,0.594936762410757,0.552848232034814,0.738241453193257,-6.31956871495284
"CLP1",0.0364439086903367,6.28834652324499,0.59475138129786,0.552971809946423,0.738241453193257,-6.31967700456067
"ZNF667",-0.0619578316912082,6.50072366546615,-0.594735808979132,0.552982191317754,0.738241453193257,-6.31968609953747
"RBM19",-0.0354030647879963,6.05104454802408,-0.594477340780935,0.553154514659011,0.738380462361375,-6.31983702269272
"PIK3C2G",0.0630356272630622,4.87067190147419,0.594011554538516,0.553465126182351,0.738615196974127,-6.32010883693475
"PCMT1",0.0391352984435581,8.32883852510019,0.594009038020795,0.553466804567386,0.738615196974127,-6.32011030489827
"DNAJC3",0.0793822479515264,5.39380461262236,0.593824646304932,0.553589791006993,0.73868827547852,-6.32021784952089
"RBM4B",-0.0418965760833169,6.26327178918728,-0.593643397985834,0.55371069403486,0.738700607932616,-6.3203235284162
"TRAF5",0.0425198397765174,6.47710321633511,0.593606230494137,0.553735488499225,0.738700607932616,-6.32034519537974
"NUP153",0.038171636272091,6.77615866854678,0.593367670722477,0.553894645002854,0.738821894966847,-6.3204842327857
"GNMT",-0.0526425559026422,5.06008219156811,-0.592715769497975,0.554329680021233,0.739311092090402,-6.32086389029144
"LZTR1",0.0388363692552967,6.61491423335933,0.592551232523319,0.554439507628475,0.739366492067188,-6.32095964853852
"OR2H1",0.0827048055224958,6.25954467515049,0.592366130015667,0.554563075484939,0.739440199295005,-6.32106734402652
"ACP1",-0.0322288529056327,7.89169212885897,-0.592188015111542,0.554681991517092,0.739507686510966,-6.32117094241587
"MRPL22",-0.0401405531940571,7.11449290755546,-0.591775796289778,0.554957252224068,0.739783571759417,-6.321410585654
"TFCP2L1",0.0489770787524301,5.73852421349417,0.591367360763983,0.555230053161944,0.739901064942617,-6.32164786573383
"TSPYL1",0.0451604306608212,7.09570477134238,0.591366302752407,0.555230759911604,0.739901064942617,-6.32164848017263
"TBX19",-0.0443488656360356,5.94149660414848,-0.591336891666791,0.555250406636997,0.739901064942617,-6.32166556018276
"RPS4X",-0.0442239590516721,10.3115799766002,-0.59091059832957,0.555535210870051,0.740189481674876,-6.32191302821129
"LGALS3BP",0.053713034378482,7.1087217829736,0.590688396458326,0.555683691299132,0.740296213325422,-6.32204194847735
"GALK1",-0.08100429720452,5.38172281574191,-0.590242469125778,0.555981729327489,0.740602138709243,-6.32230052743831
"LIG4",-0.0485305080506109,4.91045483571082,-0.589966588564265,0.556166155113307,0.740684907956792,-6.32246040444749
"ACTR3B",0.0408597595564254,5.97879739883574,0.589866171020637,0.556233291593917,0.740684907956792,-6.32251857949131
"LTB4R2",0.0516166713792835,5.14602994785327,0.589842529540379,0.556249098235585,0.740684907956792,-6.32253227431214
"GTF2A1",0.0509399340349985,5.50263365237593,0.589337272094696,0.556586965181582,0.741043663553983,-6.32282482468056
"PIK3R4",0.0330025864287576,6.48749487138799,0.588996925376143,0.556814612888363,0.741255602329067,-6.32302174907824
"EIF4ENIF1",0.0271815564751835,6.74088615049957,0.58768548890309,0.557692221974134,0.742288637723011,-6.32377948709946
"KIAA0232",0.0367614019618136,6.88189867912189,0.587542369359206,0.557788038274602,0.742288637723011,-6.32386207877815
"HS3ST1",-0.0664663757929168,5.56738077412726,-0.587530054821329,0.557796283043726,0.742288637723011,-6.32386918433822
"PPP1R2",-0.0445398850228491,6.97414682986785,-0.58712879934268,0.558064962434331,0.74255491560483,-6.32410063001013
"PQLC3",0.0625265725965106,5.62060042638666,0.586848753615888,0.558252517847385,0.742713198664739,-6.32426206822396
"MLF1",-0.0385447242870249,6.56571444800002,-0.586624522800749,0.558402714589435,0.742821746020372,-6.3243912755202
"OR1F2P",0.0476726793482627,4.46845290654213,0.586307213560253,0.558615292062135,0.743013239208444,-6.32457403293377
"MRPS12",-0.0411255836999355,6.68347162055895,-0.586180292419342,0.558700332466216,0.743035069354099,-6.32464710688035
"RASL11B",-0.0482816188058568,6.31797297054893,-0.585411864013271,0.559215334829001,0.743606962311904,-6.32508918793349
"PMAIP1",0.0825145187383179,5.70798955423033,0.585333735438178,0.55926770980935,0.743606962311904,-6.32513410341358
"LPGAT1",-0.0357438686830062,6.48808810061082,-0.583648208065913,0.560398220857383,0.744896317641386,-6.32610164689229
"PIK3CG",-0.0609433658464998,5.55220199280444,-0.58356871776679,0.560451563934839,0.744896317641386,-6.32614720816601
"PPM1G",-0.0406661124803205,6.66746769366927,-0.583535282742041,0.56047400171883,0.744896317641386,-6.32616637019814
"RHCG",0.0431110063795982,4.79326834911552,0.583477715900621,0.560512635062748,0.744896317641386,-6.3261993599175
"GSTO1",0.0407946010097118,8.06940857737016,0.583057924074039,0.560794398497378,0.745179301979764,-6.32643983129962
"ZNF492",-0.0379929508281454,4.9244867687618,-0.582542609149494,0.56114037158721,0.745531273639924,-6.32673478618652
"OBP2A",-0.0482341960320686,4.79252918274401,-0.582458283236376,0.561196996413169,0.745531273639924,-6.32678302777025
"OR2J2",-0.0592997893879989,5.49112635971704,-0.582286952584027,0.561312053502283,0.745592639341089,-6.32688102205095
"RDX",0.0361674115978584,7.43032818812503,0.582117152386782,0.561426094193564,0.745652640067924,-6.32697811266917
"RABIF",0.0452874512211163,6.09046540265127,0.581474698538787,0.561857679567036,0.746134318247553,-6.32734520850051
"DGKZ",0.0357178728610143,6.51693039701108,0.5809028072045,0.562241999012938,0.746553117894663,-6.32767164581713
"GPR39",-0.0443288024819501,4.76236922441898,-0.580667411635707,0.562400225599487,0.746671642252071,-6.3278059174672
"PDS5A",-0.0326032582864327,6.9830353879948,-0.580364288388233,0.562604008923486,0.746778898626269,-6.32797874179971
"GFRA1",-0.0591188216789529,5.9491931873383,-0.580342051623563,0.562618959646668,0.746778898626269,-6.32799141645396
"SLC5A7",0.0512503929237446,4.72139499503722,0.580179398121461,0.562728324412513,0.746832504095891,-6.3280841120487
"DGKQ",0.0454089646068856,5.11154600792954,0.580027974899229,0.562830147497027,0.74687608860771,-6.32817038431114
"REXO4",-0.0447003295744712,6.98810784352029,-0.579744173708612,0.563021011070873,0.747037804762787,-6.32833201758568
"FAM8A1",0.0382203234234343,6.39937810864733,0.579094150565735,0.56345828718134,0.747494511579171,-6.32870192860443
"ATP2A1",0.113859741285726,6.92815873902209,0.579027255225911,0.56350329763639,0.747494511579171,-6.32873997354148
"AIPL1",0.064843981927103,5.02514289134523,0.578503766814363,0.563855586713147,0.747870199356026,-6.32903754255933
"TFAM",-0.0388387635656898,6.4223763964011,-0.57776733039898,0.564351363704177,0.748436087068241,-6.32945570520686
"AKAP4",-0.05984161754229,4.82988713502184,-0.57748727422371,0.564539956210654,0.748484060677315,-6.32961458733058
"WDR19",0.0349849537004011,6.97838172051728,0.577479867997979,0.564544944049901,0.748484060677315,-6.32961878800746
"MAN2B2",0.0531302683931765,7.46580695854422,0.577405645535835,0.564594931518577,0.748484060677315,-6.32966088268056
"ORM1",-0.0600355033666661,4.89962455182389,-0.577182718123402,0.564745081988213,0.748591454785307,-6.32978728179932
"FSCN2",0.0504694407089969,4.5796502723087,0.576997956257513,0.564869541158339,0.748664771957564,-6.3298920043662
"FLJ20712",-0.0389468712842134,4.40384766382503,-0.57638007092986,0.565285857507549,0.749103072522449,-6.33024197786982
"UROD",-0.0373382137634933,8.03985456352754,-0.576301782616554,0.565338616937372,0.749103072522449,-6.33028629414751
"TACR2",-0.0451453237354624,5.47049189667078,-0.576122604313306,0.565459376337943,0.749171398386063,-6.33038769817691
"TCP10",0.0528957702213929,4.9120987686019,0.575946455824386,0.565578105968285,0.749237018636807,-6.33048735692735
"ARHGAP19",-0.0566232317155358,5.7952884439726,-0.575792564246597,0.565681843645624,0.749282765005037,-6.3305743986621
"UQCRQ",0.048652501970972,8.79932202920363,0.575629108660587,0.565792038496713,0.749337052086106,-6.33066682449038
"S100P",-0.0846323007567415,4.78898605337374,-0.575358390494648,0.565974568163373,0.749487114665465,-6.33081984441471
"NCAPH",0.0434538583878269,5.82802316202175,0.574876119934677,0.56629980619826,0.749826097799751,-6.33109226410551
"GABARAPL2",-0.0386310993922857,8.64359584390672,-0.574757979073705,0.566379492933176,0.749839908289006,-6.33115896354957
"PCSK5",-0.0483667807451196,6.97172644156365,-0.574447852547895,0.566588701043088,0.749974709556094,-6.33133398849919
"RDH16",-0.0406398461898206,4.89272086464337,-0.574369925794214,0.566641275504176,0.749974709556094,-6.33137795295134
"ZFAND1",0.0403441555024122,6.79451865752178,0.57429901338078,0.566689119689517,0.749974709556094,-6.33141795491844
"CLCN2",-0.0492755400359706,5.5201808730195,-0.574156119069903,0.566785535582054,0.749988091336466,-6.3314985472212
"KIR3DL3",-0.0452326364841085,5.23323035234515,-0.574054032432294,0.566854421948513,0.749988091336466,-6.33155611179878
"SERPINB4",0.0621138249251069,4.18465282571023,0.573976056404447,0.566907041608722,0.749988091336466,-6.33160007403207
"MEPCE",-0.0436959479500472,7.01119090059014,-0.573334917912898,0.567339783374733,0.750468886328434,-6.33196131722724
"SP100",-0.0342415210461974,7.34644047386335,-0.573120884812036,0.567484282396636,0.750568327083847,-6.33208182262259
"RPS12",0.0323378110546758,10.592845108686,0.572657111154348,0.567797448528816,0.750815573221937,-6.33234278386904
"ANP32C",-0.0435638574207042,4.54941996793293,-0.572638656828605,0.567809911659853,0.750815573221937,-6.33235316360193
"HIPK2",-0.0447946226898244,6.8934019595211,-0.57249684804171,0.567905686656044,0.750850515255219,-6.33243291359475
"LRRC47",-0.0324890827975589,6.88966172535928,-0.572278788296945,0.568052975363626,0.750953548749936,-6.33255550701487
"RHOT1",-0.0277727247353935,6.69444139149897,-0.571784067848495,0.56838720334208,0.751303656523587,-6.33283346702867
"EIF3G",-0.0418402720283242,7.88574950595552,-0.571626146783704,0.568493913175302,0.751352978265258,-6.33292214502922
"PAX5",-0.0631250623511173,5.28923778498405,-0.571157465987434,0.568810665401542,0.751615504531137,-6.33318518155512
"MYBBP1A",-0.0273513008839394,6.57293092209077,-0.571010017181336,0.568910334510053,0.751615504531137,-6.33326788946872
"TPST2",0.041103847749162,6.93951451552365,0.570982010898562,0.568929266516521,0.751615504531137,-6.33328359652764
"PCDHA5",0.0618627826460105,4.28346144087032,0.570921415492363,0.568970229531468,0.751615504531137,-6.33331757826417
"SOD3",0.0705883142296707,8.04953126685025,0.570577283964944,0.569202892403335,0.751797812667527,-6.33351049819924
"CDC40",-0.0406689052164254,7.10895964000034,-0.570511888289602,0.569247110764605,0.751797812667527,-6.33354714588701
"MYH6",-0.0797898591335474,4.70360293912423,-0.570357706877028,0.569351369623393,0.751812670720242,-6.33363353248847
"PINK1",0.0476497108603029,7.00522012457095,0.570289878978614,0.569397238376834,0.751812670720242,-6.33367152855251
"WDR25",0.0586968062565823,5.35230634275373,0.570123278611679,0.569509909779097,0.751833687058129,-6.33376483622602
"ARHGAP11A",0.0635289515055429,4.59692168093916,0.57006099218713,0.569552036690752,0.751833687058129,-6.333799713943
"HOXB13",0.040852178911894,4.4453258063384,0.569779660675101,0.569742331672738,0.751909391374469,-6.33395720023063
"C9",-0.0520635630899034,4.3756269903932,-0.569770864785056,0.569748281780377,0.751909391374469,-6.33396212282583
"SPTLC2",-0.0475832401790017,5.90965238731682,-0.569567127060088,0.569886111509475,0.751990006992611,-6.33407612290771
"MAPKAPK5",-0.0338740299360877,6.36482731977029,-0.569475242474901,0.569948277212651,0.751990006992611,-6.33412752303609
"ERLIN2",-0.0290073118462806,7.05327083000814,-0.569188718865549,0.570142149448839,0.752154143058679,-6.33428775100875
"PEF1",-0.0394374962632885,7.67086566346497,-0.568952742325278,0.570301843570184,0.752273155498828,-6.33441965209318
"DDX11",0.0388845261233244,6.94228168214388,0.568200049489282,0.570811362806429,0.752853529675381,-6.33484001238012
"FES",-0.0457029393414953,5.85302244050377,-0.567539820598262,0.571258470877329,0.753351457270261,-6.33520827786607
"PER2",-0.0560442357149131,8.51497679290391,-0.567423780889889,0.571337070556235,0.753363349520442,-6.33527295899364
"SOCS2",-0.0608904663278298,6.52215214791877,-0.566422643699048,0.572015408313993,0.754165955408621,-6.33583045127481
"PDIA2",0.0436370792035242,5.30050809101319,0.566290662344486,0.572104863410716,0.754192056026766,-6.33590387317995
"DCLRE1A",-0.0510116848541367,5.39188565950883,-0.565543884336121,0.572611145514839,0.754673144053476,-6.33631898883211
"PRB3",-0.0506529425467666,6.26829987672534,-0.565520551115519,0.572626967858546,0.754673144053476,-6.33633195041552
"ITGAM",0.0525568924248185,7.05048248424318,0.565354568918241,0.572739527058129,0.754673144053476,-6.33642413801874
"LRRC61",0.0531988197557727,4.97624347430369,0.565254246138313,0.572807565114315,0.754673144053476,-6.33647984489004
"NUP107",0.0315557817647809,6.64885576807451,0.565238395668974,0.572818315122514,0.754673144053476,-6.33648864538134
"ATAD5",0.0377364841195945,5.123641289134,0.564977033099074,0.572995588797044,0.754814848510232,-6.33663372358552
"NRXN2",-0.0554610068250424,5.66552098795488,-0.564602787447508,0.573249473170427,0.755057426522654,-6.33684134510958
"UBIAD1",0.0398786540367278,6.01425320260508,0.564274568729202,0.57347217772442,0.755163317825327,-6.33702331940709
"IFNGR1",-0.0362065159835675,7.60568790349836,-0.564260920018982,0.573481439611166,0.755163317825327,-6.33703088438022
"TM7SF3",0.042246082518013,5.84188633337828,0.564104649565613,0.57358748838333,0.755163317825327,-6.33711748630779
"PTBP1",-0.0411295405403916,7.25363070082407,-0.564073158829209,0.57360885986843,0.755163317825327,-6.33713493494712
"CDKN2D",0.0621178368890221,5.3939758491327,0.563860270056754,0.573753348846523,0.755261703095599,-6.33725286862962
"COPS7B",0.0311489051908979,6.90922909083316,0.563145300966515,0.574238730501777,0.755776868756097,-6.33764861470969
"FAM90A1",0.0466546978657384,5.31179573703086,0.563078166861018,0.574284316916635,0.755776868756097,-6.33768574877267
"RFNG",-0.0462707374403781,7.08212146002076,-0.562747917788883,0.574508592841508,0.75598013304509,-6.33786835614722
"TNPO3",-0.0314587902195593,7.01319264368033,-0.56236435187758,0.574769129419179,0.756133097411204,-6.33808031059645
"SERPINI1",-0.0481323368056779,6.41078547526159,-0.56224842168744,0.57484788594544,0.756133097411204,-6.33814434407939
"MAPK11",-0.0440210870697267,5.93596360084387,-0.562214170478032,0.574871155300226,0.756133097411204,-6.33816326005546
"TESK1",0.0364568035118605,6.80020751466541,0.562061466886133,0.574974903511325,0.756133097411204,-6.33824757998176
"DPM1",0.0380915238881936,7.30379927681736,0.561962891590962,0.575041881217501,0.756133097411204,-6.33830199921559
"WISP2",-0.081840252771127,8.73016963974291,-0.561959972326103,0.575043864790233,0.756133097411204,-6.33830361067286
"TTC1",-0.0347256198971309,7.03030930261866,-0.561013429322208,0.575687191151377,0.756887093940007,-6.33882567053622
"FLT4",-0.0456524529869542,5.58780231317649,-0.560846649076696,0.57580058042052,0.756944255004003,-6.33891756635903
"STAB1",-0.066524925499089,7.55360716733036,-0.560524242521319,0.576019805922732,0.757140517023846,-6.33909513508565
"C4orf29",-0.033732226189104,5.61652617201162,-0.560356990231397,0.576133547482393,0.757152327136776,-6.33918721096584
"F2RL3",-0.0621933287780766,5.82440347237888,-0.56030536984892,0.576168654593137,0.757152327136776,-6.33921562354123
"RNF10",-0.0333042104855614,7.39586976855647,-0.559703994700168,0.576577726036397,0.757545451144455,-6.33954643678593
"CTAGE1",-0.0544731579227964,5.47159480969501,-0.559659870837458,0.576607745717323,0.757545451144455,-6.3395706951613
"TMEM176B",-0.0496042204289029,7.46359313760473,-0.559149325012183,0.576955149864223,0.757892672651317,-6.33985124410966
"FUT3",-0.0560046872970283,5.41243726397345,-0.559065740769237,0.577012034789398,0.757892672651317,-6.3398971500296
"TSPAN31",0.0350965506665375,7.54771926165571,0.558846480034883,0.577161269753441,0.757996733093221,-6.34001753937349
"DICER1",0.0512477255210987,7.03816313594359,0.557935417389766,0.577781561138972,0.758719340503535,-6.34051727244089
"TMEM11",0.0381836809917074,6.09030207017191,0.557390810510045,0.57815250475078,0.759114378963946,-6.34081561080022
"TMEM126B",-0.0399334937739387,7.33823575241877,-0.557219519369433,0.578269198278264,0.759175531679249,-6.34090938498336
"THAP1",-0.0556373884298129,5.62502157830503,-0.555847076924661,0.579204590153912,0.760165430703898,-6.34165969948547
"IL1RAP",0.0557108651334592,5.60267519656069,0.555843772583672,0.579206843102645,0.760165430703898,-6.34166150374647
"DHX16",0.0313117303357261,7.15102635756224,0.555734443270736,0.579281387795848,0.760165430703898,-6.341721194536
"IREB2",-0.0637573535002263,5.48156565923081,-0.555663904170541,0.57932948633008,0.760165430703898,-6.34175970073551
"KCNN1",0.0461967476750549,5.67636644163862,0.555536811648387,0.579416151758468,0.760165430703898,-6.3418290662886
"RTN3",0.0298043586201192,7.63825454062463,0.555441964907602,0.579480832532359,0.760165430703898,-6.34188082219373
"TRIM22",0.0454561655726513,6.98868897732522,0.555362439423934,0.57953506760802,0.760165430703898,-6.34192421082532
"ZNF646",-0.0349825898504184,6.10888788467049,-0.555289383837653,0.579584892441182,0.760165430703898,-6.34196406406894
"TLR6",0.032172377260885,5.49743480817354,0.555038149832724,0.579756252710597,0.760298079953687,-6.34210107726967
"AGBL2",-0.0332863834142177,5.20785951207608,-0.554806188648001,0.57991448880626,0.760413487986602,-6.34222752502398
"GBP1",-0.0529802438583924,6.02616722618156,-0.554604574014427,0.580052040133479,0.760426918611858,-6.342337387383
"DERL1",0.0362535001314594,7.39248909794638,0.554585286188487,0.580065200038361,0.760426918611858,-6.34234789547949
"IL6",-0.10441200640532,5.91593756576678,-0.55438717792003,0.580200375661842,0.760512042044887,-6.34245580471863
"CNNM2",-0.0376556047065829,6.59429065777643,-0.55393236126672,0.580510768088783,0.760755405688505,-6.34270339737623
"SGSM2",-0.0413925928989086,8.30982974643372,-0.55386776499473,0.580554858587716,0.760755405688505,-6.34273854582728
"COX5A",0.0411960655387332,7.8821435492225,0.553780142184712,0.580614668495591,0.760755405688505,-6.3427862170731
"NAIP",-0.0435189763071194,5.79518614318075,-0.553450952144177,0.580839394333399,0.760755405688505,-6.34296524603228
"LOC57399",-0.0544830213696015,4.05907909558023,-0.553044223464488,0.581117109753873,0.760755405688505,-6.34318629777306
"NDRG4",-0.052441325729771,6.22079791732441,-0.553026714779314,0.581129066140305,0.760755405688505,-6.34319580988335
"NDUFAB1",0.042271823090406,7.85459441675148,0.552998414794168,0.581148391969875,0.760755405688505,-6.34321118405213
"BMP10",0.0450074690095959,5.79912886081247,0.552980355170021,0.58116072489912,0.760755405688505,-6.34322099466236
"FPR3",0.0704298923776344,6.81764738207462,0.552915371710378,0.58120510317055,0.760755405688505,-6.34325629327843
"SDHD",-0.0458894493843072,7.35648832786008,-0.552861212613205,0.581242090531459,0.760755405688505,-6.34328570901203
"SRY",0.068486569122076,4.4195099004163,0.552860345599659,0.581242682657894,0.760755405688505,-6.34328617989461
"TRDMT1",0.0342464868957991,5.92377162585775,0.552759206779933,0.581311757317771,0.760755405688505,-6.34334110422177
"BCORL1",0.0351578992367228,5.83041600008371,0.552670349379249,0.581372447354081,0.760755405688505,-6.34338935076073
"VIL1",0.0668090288445977,4.33591782463748,0.552620151063876,0.58140673437138,0.760755405688505,-6.34341660332112
"KCNJ4",-0.0640912871445514,4.77422327168592,-0.552498243598547,0.581490004957163,0.760755405688505,-6.34348277636952
"CSF1R",0.0727009729537406,7.83093196512931,0.55242564390299,0.581539597864581,0.760755405688505,-6.34352217757739
"SLC35C1",0.0315184473894642,6.22785539843689,0.552365712240635,0.581580538734992,0.760755405688505,-6.34355469972354
"LETM1",-0.0310625455430654,7.79030552556267,-0.55118142346318,0.582389836323309,0.761722005058283,-6.34419663801935
"GABARAPL1",0.0399059248936757,7.20145772092859,0.550600047330037,0.582787320899849,0.762149815603655,-6.34451126831271
"IRF6",0.0411147574317834,6.21098050935764,0.550329012036136,0.582972670379366,0.762300133115627,-6.34465783475437
"GTPBP2",0.0286702590816833,6.34612481667087,0.549889657574025,0.583273185184287,0.762597139643944,-6.34489526970763
"MTUS1",-0.0581734968262962,7.12806634219845,-0.549790998713859,0.583340677060234,0.762597139643944,-6.34494856075047
"KRT20",-0.0692259953486825,5.11632712812135,-0.549473605377535,0.583557828704694,0.762788918433626,-6.34511993766271
"GPR98",0.0453068095562401,4.96880757850577,0.549228795839237,0.58372534654693,0.762885177228024,-6.34525205556015
"RANGAP1",-0.0386462468776013,7.43345559355599,-0.549160049159957,0.583772392475679,0.762885177228024,-6.34528914596981
"TUBGCP5",-0.0458671749934003,5.900486259705,-0.548810088612981,0.584011911260502,0.763106078109757,-6.34547788605019
"FAAH",-0.0546805552819819,5.36831643843123,-0.548549639357697,0.584190197048081,0.76313167329471,-6.34561827331776
"INTS9",-0.0276965279984159,6.71975257716691,-0.548498132297895,0.584225458298777,0.76313167329471,-6.34564602877753
"SUPT4H1",-0.0409910757272293,7.83927597739636,-0.548472579503533,0.584242951874005,0.76313167329471,-6.34565979737465
"TRPC6",0.039421800097027,7.04092690950309,0.547761496302704,0.584729861917544,0.763610208244698,-6.34604269375205
"TNXB",-0.0593519499398422,6.374259855021,-0.547672781089273,0.584790622517971,0.763610208244698,-6.34609042945913
"IFNA7",0.0551796099728191,5.63294082590953,0.547628580283813,0.584820896533207,0.763610208244698,-6.34611421006818
"H6PD",-0.0703132252650904,5.74624095664338,-0.547354280097042,0.585008786679428,0.763735717832338,-6.34626174441566
"VPREB3",-0.0556833890538518,5.91874318639548,-0.547282295278969,0.585058099538322,0.763735717832338,-6.34630044978211
"MYH4",0.0796075898274719,4.08996759814254,0.547062713654026,0.585208534952139,0.763840000955613,-6.34641848485682
"PTPRH",0.0457180871319821,6.12091215928621,0.546645215650311,0.585494613007332,0.764121284357568,-6.34664277887557
"PAPPA2",0.0473811460632905,5.97789228518012,0.546307544676887,0.58572603997491,0.764331184139852,-6.34682406240962
"TECTA",-0.0376021042964768,4.91740689638134,-0.545735546611844,0.586118163803607,0.764750706134207,-6.34713089334881
"SCIN",-0.0584388979360687,5.93745471520882,-0.545470112506606,0.586300169572459,0.764838675268715,-6.34727316867754
"ATG9A",0.0341251137013341,7.27895061684627,0.545431178565287,0.586326868452049,0.764838675268715,-6.34729403186291
"ZNF280B",0.0570530714040337,4.49156613680071,0.544557144182874,0.586926385871369,0.765412823404483,-6.34776200263754
"CATSPERB",0.0509148864147479,4.93868664501327,0.544518344738179,0.586953005827438,0.765412823404483,-6.3477827591049
"TSN",0.0325961622196094,6.82720827303996,0.544480318224271,0.58697909603098,0.765412823404483,-6.34780310065009
"KRT15",0.0408120015144369,4.51961638818551,0.543603241548883,0.587581013853742,0.7660823893084,-6.34827188323514
"CHMP1B",0.0467202424297804,6.71492149278349,0.543525929129779,0.587634085453612,0.7660823893084,-6.34831316932163
"AHNAK",0.0468317907306106,9.62218431433084,0.543418232847642,0.587708017984514,0.766086529101653,-6.34837067113895
"CCDC144A",-0.069944292086808,4.91333620714806,-0.543200137251173,0.5878577519735,0.766189464381495,-6.34848708323971
"DIO1",0.0528060106622036,5.16712340536188,0.54274050661554,0.588173370725274,0.766508556191928,-6.3487322662711
"GIPR",0.0437937425591948,4.95031996456998,0.542486676588626,0.58834770442386,0.766559276454802,-6.3488675794953
"PEX7",0.0277340454653021,6.45621545484638,0.542477668298424,0.588353891875811,0.766559276454802,-6.34887238053027
"WARS",-0.0346923603258675,7.11305039946597,-0.542338872879779,0.588449229011413,0.766591240826202,-6.34894634254276
"HIST3H3",0.0517776246495701,5.32191079690217,0.542232511059962,0.588522292725517,0.766594184713568,-6.34900300841946
"CNOT6",-0.0322181976446419,6.33920444537779,-0.54208451698197,0.588623962163438,0.766634384499404,-6.349081836103
"HIST1H2AM",0.0790239671533882,5.33120173734402,0.54189198568867,0.588756240187377,0.76667800139762,-6.34918435405714
"RGL2",-0.0345372291736441,6.97140904359188,-0.541829644199939,0.58879907468562,0.76667800139762,-6.34921754152237
"COPE",0.0567385430229514,7.72727391334596,0.541492210902527,0.589030948505694,0.766887695944102,-6.34939710801517
"SERPINB7",0.0371829570441794,4.77549977209981,0.541149740751689,0.589266327040451,0.767101902472883,-6.34957924099975
