"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ZNF146",-0.282997132842501,6.63673810772732,-5.34106846168332,2.34958905355391e-07,1.12561949924019e-05,6.64535636815925
"TMEM176B",0.38551732485701,7.32590837872723,5.33726709656902,2.39346478673188e-07,1.14158780819146e-05,6.62782894495838
"SNRK",-0.348463808129558,6.84887200975139,-5.33519480981618,2.4177179588301e-07,1.14809790966024e-05,6.61827798810555
"SLC7A6",-0.343597025260192,6.48264927206227,-5.32977325209717,2.48230603257584e-07,1.17005155731289e-05,6.59330391559414
"RBM6",-0.3190606995698,6.620169912309,-5.32950354464998,2.48556255825218e-07,1.17005155731289e-05,6.59206202863799
"INPP1",-0.284086630862404,6.89593137987198,-5.32505712710133,2.53985271596893e-07,1.19043226648466e-05,6.57159507199879
"NME3",0.357203735889081,7.40687746569025,5.32404460681109,2.55237574353292e-07,1.19114535238064e-05,6.56693623475913
"EGFR",-0.483730572527223,7.14193792262337,-5.31110952924398,2.71774051233166e-07,1.26287452905643e-05,6.50747830564434
"WDR43",-0.333169428372901,6.05670123261509,-5.30945219275165,2.73966702391304e-07,1.26762285760284e-05,6.49986807996808
"APOLD1",-0.736255300709469,6.87747153257708,-5.30555650064328,2.79188655750983e-07,1.28628747907059e-05,6.481986806031
"ABLIM3",-0.415213234435176,6.03463104954857,-5.29896969254097,2.88238875371731e-07,1.32235690832616e-05,6.45177603142758
"RHOBTB3",-0.512893283326355,7.32433071419783,-5.28951590823635,3.01728602740984e-07,1.37840319910406e-05,6.4084657296655
"MAPKAPK2",-0.292073491736529,6.63741327749515,-5.2819155896365,3.13016876412612e-07,1.42396374828544e-05,6.3736894555669
"UCKL1",-0.366091229238228,7.07995183431337,-5.27511070420646,3.2347133516521e-07,1.46536575139486e-05,6.34258520525273
"SULF1",0.566612985764952,8.18168545504077,5.27233738795378,3.27828699698955e-07,1.47891722151691e-05,6.32991752656133
"DOHH",-0.25606844858924,6.23439218894826,-5.26530561787732,3.39134153638208e-07,1.52357073918709e-05,6.29782134123561
"NELL1",0.682319327034522,6.04859667235672,5.26307251972795,3.42803090317039e-07,1.53368969374487e-05,6.28763532589392
"UIMC1",-0.199679113648508,6.89771766869086,-5.2609572876162,3.4631393870164e-07,1.54302099354842e-05,6.27798999257571
"GRIA2",0.602841429141571,4.82175417862689,5.25857298418751,3.50313295457142e-07,1.5544434630797e-05,6.26712126857923
"ARGLU1",-0.418885831329555,7.68649671627439,-5.25215409127424,3.61304546196901e-07,1.59398767140794e-05,6.23787983051426
"MBD4",-0.318560251664106,7.01830244933178,-5.2516570167771,3.62169545734141e-07,1.59398767140794e-05,6.23561653582483
"BBS9",0.262788894591155,6.28594181711878,5.24872949329509,3.67304946018613e-07,1.6100447977909e-05,6.22229017750624
"GLUL",-0.4188353175791,8.16312390189233,-5.24135131483805,3.80563516621987e-07,1.66143596551058e-05,6.18872929786411
"DDX18",-0.257537798300357,7.13995958287588,-5.23533223145804,3.91723199263975e-07,1.70328798330565e-05,6.16137731352116
"RERE",-0.313854871756003,7.67546057793326,-5.23078447723511,4.00365209114059e-07,1.73390164763117e-05,6.14072735844086
"CXCL14",0.747627909303019,6.97122528353379,5.22674721414416,4.08192149219418e-07,1.75391666615255e-05,6.12240693454551
"LRRC15",0.849261617164449,6.94043411315601,5.2267295823338,4.08226655463603e-07,1.75391666615255e-05,6.1223269481727
"BRD8",-0.222975435288012,6.8769693374561,-5.21979461938558,4.22020766972741e-07,1.80601535336516e-05,6.09088270015898
"GABRB1",0.553732670367876,6.65369346044417,5.20744423316527,4.47715978675949e-07,1.90843342563957e-05,6.0349635506947
"PRPF40A",-0.27473743515947,7.43251029187414,-5.19972146532801,4.64548850394335e-07,1.97241976596842e-05,6.00004879900252
"USP47",-0.257672612727935,6.78096346413948,-5.19180245585823,4.82447277357282e-07,2.04041276247941e-05,5.96428829510021
"ZNF330",-0.226618018231859,7.3503042231885,-5.18648462334442,4.94840555792429e-07,2.08468431811853e-05,5.94029771835764
"ZBTB44",-0.413729731829836,5.8758526692602,-5.18048097326525,5.09203795676138e-07,2.13687964952928e-05,5.91323597668589
"CEBPZ",-0.312646538701751,6.61839377142755,-5.17562608429103,5.21114014239097e-07,2.1784175413771e-05,5.89137002420049
"HSF4",-0.375363209663835,5.30348932022731,-5.16959614369129,5.36283951788953e-07,2.23321013308423e-05,5.86423379921033
"MBTD1",-0.492051547672854,5.5531154469835,-5.16782874529589,5.40810986399267e-07,2.24343316082179e-05,5.85628470094259
"SLC25A28",-0.287277809185023,7.49800159422355,-5.16589927196692,5.45795523780737e-07,2.25546875418857e-05,5.84760904871681
"BST2",0.45313873570005,6.95775595734445,5.16380411179926,5.51258602920685e-07,2.26938284936208e-05,5.83819124118899
"DMWD",-0.264144961223016,6.47940858860537,-5.16210116370519,5.5573807551706e-07,2.27915763016031e-05,5.83053861482697
"SSPN",0.442325912327925,7.10726600893323,5.14682737631756,5.97526447622468e-07,2.44129013147489e-05,5.76198932548066
"S100A10",0.447842356951504,10.0232506333077,5.14274569783627,6.0920044717002e-07,2.47962903816158e-05,5.74369724289973
"INPP5B",-0.253727889788198,6.16796020326859,-5.13877867937372,6.20758480379106e-07,2.51418676238747e-05,5.72592978609633
"THBS4",0.768437206239427,9.47322648405721,5.13824315773161,6.22334951805524e-07,2.51418676238747e-05,5.72353210929686
"DDIT3",-0.397609177429079,7.19839027798388,-5.13426119373308,6.34179557583974e-07,2.54115460136286e-05,5.70570984372539
"SNX17",0.305487516572282,7.3215083371019,5.1341591450862,6.34485964943164e-07,2.54115460136286e-05,5.70525324054646
"RORA",-0.333129950167672,6.52827168264842,-5.13363850964512,6.36051442661249e-07,2.54115460136286e-05,5.70292383564652
"MTA1",-0.243958181667326,6.62494633018658,-5.11737557239316,6.86883755877195e-07,2.73415089150088e-05,5.63025320417762
"DNM2",-0.331045400229408,6.24322514159914,-5.11616729042449,6.90813873320403e-07,2.73972227342125e-05,5.6248611641985
"SLC6A8",-0.472763076964965,6.78226999155514,-5.11157240834999,7.05959628104782e-07,2.78153329977619e-05,5.60436522745212
"GADD45A",-0.54917653196637,6.9393219760735,-5.11141187708871,7.06494557530666e-07,2.78153329977619e-05,5.60364942025025
"WDR78",0.298041139847808,5.89311045282314,5.11035979351821,7.10010104206987e-07,2.78524615878589e-05,5.59895862322925
"PDZRN4",0.552198806566918,5.48083332870775,5.10600936088047,7.24728160142379e-07,2.83271905771175e-05,5.57956984902118
"ATXN2L",-0.33724777890105,7.23471874348088,-5.09500335149081,7.63296752330349e-07,2.9727388264319e-05,5.5305762197684
"IFIH1",0.313489128693331,6.11343761110038,5.0848166680957,8.00763377198355e-07,3.10747852506329e-05,5.48530320668272
"CCDC121",0.394201322767887,5.55426956069429,5.08092199110294,8.15554285130357e-07,3.15357365896656e-05,5.46801262330934
"GLI3",0.419006470306563,7.52247918868545,5.07943702300051,8.21263270495576e-07,3.15565277958895e-05,5.46142276440296
"BTC",0.649574472332132,6.03479656589095,5.07926653214315,8.21921200557941e-07,3.15565277958895e-05,5.46066627141174
"WAC",-0.255592271468885,8.41629593157117,-5.06964417595937,8.5989435063943e-07,3.28977955278202e-05,5.41800257071444
"RIMS3",0.461367389405805,6.04672084082138,5.06405254103073,8.82736691431455e-07,3.36527822469309e-05,5.39323933114446
"SCRN3",0.303897775854213,5.44101995379282,5.05649716797205,9.14537614273038e-07,3.47428026306463e-05,5.35981334417403
"APOE",0.589056402079682,7.87990138372149,5.05103326386247,9.38224647700847e-07,3.55180358764233e-05,5.33566460153118
"TNFAIP3",-0.41438306529285,6.29406299073225,-5.03946127464086,9.90371277969337e-07,3.72674217609796e-05,5.28458747119427
"ST8SIA1",0.511818986108772,6.0406888051555,5.03895890901673,9.92697573872584e-07,3.72674217609796e-05,5.2823721766512
"MDN1",-0.271195870607878,6.08585295421033,-5.03851411446287,9.94761696584753e-07,3.72674217609796e-05,5.28041089904054
"HTR2B",0.699975043122704,5.52985996060611,5.02392113417143,1.06483755633859e-06,3.9755159387855e-05,5.21613982037768
"BTG3",-0.387931693434025,7.14578880772945,-5.01601019408038,1.10480193440619e-06,4.11054657863086e-05,5.18135918529992
"TFAM",-0.282676072611189,6.52333213661939,-5.0148624699225,1.11071939532084e-06,4.11492503374223e-05,5.1763167607516
"ZCCHC8",-0.241262667330541,6.73291274945808,-5.01430976825237,1.11357997126302e-06,4.11492503374223e-05,5.17388883788555
"NPR3",0.655726583672128,6.16393367225901,5.01085835471111,1.13160533688505e-06,4.16730985797769e-05,5.15873212611389
"HNMT",0.355883496645692,7.28719028493691,5.00642950256782,1.15515000706886e-06,4.2395963140795e-05,5.139295044258
"PITPNC1",-0.339649812877767,6.4736645273559,-5.00469026625256,1.1645253440038e-06,4.25956618227334e-05,5.13166567897582
"HSPA9",-0.284643171225963,7.57736229215624,-5.00009209355381,1.1896682377537e-06,4.33688148490213e-05,5.11150528371613
"UBE2G2",-0.265657917002829,7.34979987460433,-4.99662884950356,1.20895174304714e-06,4.39238943690313e-05,5.09633052635657
"DNALI1",0.443331129442436,5.19997788069,4.98912136938122,1.25179901992527e-06,4.53285217014413e-05,5.06346368964761
"ZC3H15",-0.247238851625343,7.24076696288853,-4.98518969784146,1.27482137495827e-06,4.60083034222441e-05,5.04626682097653
"CITED1",-0.326200099590789,4.96620763506344,-4.9835365375409,1.28462364927835e-06,4.6208040700122e-05,5.0390391945858
"ZNF135",0.493891759062358,5.07883046400868,4.98189918743953,1.29440411935642e-06,4.64056735108344e-05,5.03188255049504
"PACS1",-0.436395289684354,5.19720781892775,-4.97962798200928,1.30809032045149e-06,4.67415640248458e-05,5.02195847277278
"SPP1",0.98910272618254,8.30150915092305,4.96909470186097,1.37341723865659e-06,4.89144356675489e-05,4.97597969992859
"RAD23A",-0.31556404124095,8.36441428453014,-4.96835571806341,1.37811712788187e-06,4.89208988314001e-05,4.97275684545092
"ANKH",0.545205911625653,7.05796713603417,4.96218129367187,1.41799950826464e-06,5.01721590718342e-05,4.94584373150371
"TAF1C",-0.526599169120576,6.55643580803417,-4.9607388627452,1.4274763828947e-06,5.02563369358424e-05,4.93956025941154
"FCF1",-0.461042642986405,5.04817645062,-4.96040749796192,1.42966212027703e-06,5.02563369358424e-05,4.93811698215439
"ABHD5",-0.348464472289565,6.24633130665599,-4.95879942402679,1.44031534915703e-06,5.04669717971623e-05,4.93111400930603
"CCNH",-0.262837009030697,6.8396959216291,-4.95685573552528,1.45329459678726e-06,5.07574858045666e-05,4.92265186611981
"CCL20",-0.8268242848606,4.54184391084284,-4.95186606703191,1.48713443639102e-06,5.17723618739729e-05,4.90094057602868
"NPL",0.419074942301744,7.81801933576437,4.94639873421495,1.52508966661807e-06,5.29235442963904e-05,4.87717067519031
"RTN1",0.434710618416619,6.20346565928724,4.94561470365772,1.53060885742029e-06,5.29453741191358e-05,4.87376370657131
"FDXR",0.363772593121921,5.4313889494583,4.94126632759306,1.56157206776692e-06,5.38443973812497e-05,4.85487578597441
"MRC2",0.504529867112687,8.26803303904674,4.9365063429629,1.59616130899756e-06,5.48623444206874e-05,4.83421502938131
"TMEM180",0.317167849478616,5.77518909291576,4.93294752973716,1.62250536953888e-06,5.55913469493589e-05,4.81877825559021
"MAP2",0.313850887976609,5.99776710153678,4.92585332887504,1.67628144928722e-06,5.71564915765329e-05,4.78803259927817
"IL1R2",-0.684996229558513,5.17520661334965,-4.92553372889754,1.67874428016417e-06,5.71564915765329e-05,4.78664830482793
"MFSD9",0.271332075317267,5.65435287153231,4.9237547871994,1.6925168951506e-06,5.74392693258699e-05,4.77894441241858
"WDR73",-0.195677361399358,6.63877277737873,-4.92254301817196,1.70196099099912e-06,5.74392693258699e-05,4.77369798194604
"LARP1",-0.255326411669394,7.579292808555,-4.92241453683837,1.70296531390082e-06,5.74392693258699e-05,4.77314177385726
"MXRA5",0.737261652304625,8.65201080610455,4.92091082140335,1.71476239542051e-06,5.7657554208751e-05,4.76663289929398
"VKORC1",0.433829739453755,9.63307450284359,4.91725007496819,1.74381358663214e-06,5.84528473760562e-05,4.75079384014372
"IDH3B",-0.249417165023345,8.15256583391642,-4.91571269282125,1.75615554982399e-06,5.86848646232849e-05,4.74414478790089
"CCT8",-0.272604325245164,8.15610720150041,-4.91420497866159,1.76834141655882e-06,5.89102538987151e-05,4.7376256473364
"CDV3",-0.266493466935075,8.74678358896797,-4.90971573405835,1.80511152296605e-06,5.99507437397345e-05,4.71822418099261
"STK24",-0.268848200448192,8.56695948444687,-4.90640696681448,1.83268514726039e-06,6.06803733620436e-05,4.70393346116624
"CTH",-0.339301819502001,5.39918314480205,-4.90492614854308,1.84515715080128e-06,6.08792408378597e-05,4.69754021287058
"TSC22D4",-0.28332261102971,6.08010641608413,-4.90436117056884,1.84993721581748e-06,6.08792408378597e-05,4.6951013942967
"CEBPD",-0.433208693444523,9.11406253862533,-4.89892771756606,1.89652349128285e-06,6.22232116367255e-05,4.67165839692771
"ANKRD11",-0.525466597612052,6.83680982033208,-4.89751414155363,1.90882828814103e-06,6.24377156365649e-05,4.66556280878744
"TMED3",0.346914010912082,8.29725557535916,4.89670191820844,1.91593337425798e-06,6.24813573587084e-05,4.66206099063112
"EIF1AY",-0.826460838466142,5.07711719082277,-4.89189334403491,1.95852437725687e-06,6.36785088064868e-05,4.64133875929875
"TNFRSF11B",0.687120275180645,7.10547691059395,4.89049104669648,1.97111648609963e-06,6.38960425000021e-05,4.63529869683317
"RUFY2",-0.45993960381342,5.98201156927516,-4.88842552312622,1.98980685940557e-06,6.41404992633797e-05,4.62640445013303
"PLEKHA5",0.346531124276568,6.58444796381042,4.88834863107292,1.99050593446897e-06,6.41404992633797e-05,4.62607340676981
"SH2B2",-0.273949231080975,5.67424420864898,-4.88593713431102,2.01255136358932e-06,6.46584380224971e-05,4.61569328902355
"NT5C2",-0.29999802297798,6.61727197950823,-4.88197597636673,2.0492770202023e-06,6.56435570938766e-05,4.59865159831756
"TAF4B",-0.434030380194088,5.79661465308995,-4.88001161368986,2.06772910856836e-06,6.58868169822969e-05,4.59020459385489
"USP9Y",-0.861042553581518,4.37778635821279,-4.87987249302041,2.06904200369271e-06,6.58868169822969e-05,4.58960646011018
"IFT122",-0.305975581534861,6.42317073006912,-4.87679342440349,2.09830672293074e-06,6.66227768010882e-05,4.5763718202413
"NAP1L1",-0.235955276929358,8.23193379710539,-4.87235665645976,2.14118062972507e-06,6.77852709884016e-05,4.55731311926582
"TREM2",0.612429701680343,6.36051872149861,4.87162296451477,2.14835168005456e-06,6.78140047811975e-05,4.55416278198117
"GRIN1",-0.38522245443386,5.49684997710277,-4.86121225424273,2.2526424941835e-06,7.08993031526881e-05,4.50950181966552
"DENND1B",0.304824044632001,5.88548247368977,4.85821767278048,2.28353678483133e-06,7.16231921050841e-05,4.49666943932043
"PLA2G2A",0.634257724534879,9.76166792831638,4.85770443557076,2.28887267649017e-06,7.16231921050841e-05,4.49447074760116
"MCL1",-0.440094624476311,7.49473058623764,-4.85242468277203,2.34446841374006e-06,7.31514683445638e-05,4.47186320332066
"TOE1",-0.302007056681142,5.83044829570511,-4.8502240937746,2.36802409146626e-06,7.36741288457046e-05,4.46244621631686
"STAU1",-0.216880006273228,8.12004114649642,-4.84549190100793,2.41945629851694e-06,7.50586055703236e-05,4.44220726818969
"MICAL1",-0.356220201698161,6.68669320772219,-4.84450392795426,2.43032960882236e-06,7.51805104991992e-05,4.43798382943968
"PNRC1",-0.362127705644094,7.50779345255115,-4.8405559555533,2.47425315604546e-06,7.632119350571e-05,4.42111369015221
"LRIG1",-0.388471516155056,7.13690256806528,-4.83909624485141,2.49068682181974e-06,7.66098472154613e-05,4.41487895799231
"SLC11A2",-0.246754753077198,7.102469548351,-4.83635844254959,2.52179442569102e-06,7.72399201411695e-05,4.40318927479751
"DHRS1",0.267589946433052,7.26712138299738,4.83551322997876,2.53147357578587e-06,7.72399201411695e-05,4.39958151019599
"NID2",0.481444212064071,7.42236327204899,4.8354173921606,2.53257334904546e-06,7.72399201411695e-05,4.39917246111131
"QDPR",0.367732945615735,6.94198050940282,4.83395173508107,2.54944993427588e-06,7.7488842667609e-05,4.3929176401471
"ANKMY2",0.304422927159303,6.71740875106796,4.83346754153159,2.55504912093252e-06,7.7488842667609e-05,4.39085163416122
"HOXB6",0.414058474066391,6.71998003288814,4.83038543712791,2.59097002711408e-06,7.83587499540899e-05,4.37770447416009
"S100A13",0.344703527157045,8.92964418578541,4.8286035993434,2.61195889888876e-06,7.87734791038124e-05,4.37010684442698
"ACADL",-0.725018712063592,4.72973783865693,-4.8259943401209,2.64299101781509e-06,7.94879548607888e-05,4.35898518965958
"SNRPA1",-0.355949395940602,7.03171366941104,-4.82499807524556,2.6549334180272e-06,7.95136104870656e-05,4.35473999728097
"HCFC1R1",0.416908275658333,7.50982685437619,4.82469871366223,2.65853209534661e-06,7.95136104870656e-05,4.35346452205948
"TDO2",0.531853225255603,5.82831334705254,4.82377854675494,2.66962311960625e-06,7.96253705674293e-05,4.34954440803871
"RAF1",-0.212594609753431,7.50704602983875,-4.82229995820944,2.68753866874193e-06,7.99236539891165e-05,4.34324654644024
"CCR5",0.42490622706592,6.19464581932337,4.82173723072112,2.69438752249261e-06,7.99236539891165e-05,4.34085008508739
"AMOT",0.483172095716248,5.4680442117445,4.81902284710436,2.72766138689266e-06,8.06895897155377e-05,4.32929360657049
"USP34",-0.234772413744592,7.08584421947163,-4.81166091055612,2.81991778857275e-06,8.31914166127444e-05,4.29797639128009
"TNFSF10",0.328401859771788,7.21595424189483,4.80777069508633,2.8698783988398e-06,8.44352538702134e-05,4.28144313109844
"NIPSNAP1",0.307265652403316,6.4807660475474,4.80301169791699,2.93216020818024e-06,8.60338714741667e-05,4.26123214270891
"AKAP8L",-0.280769858428964,5.98644073272097,-4.79978254740087,2.97516214915152e-06,8.70596772671987e-05,4.24752738995592
"CDC37L1",-0.285692130474193,6.12163865852143,-4.79185782894373,3.08329202209604e-06,8.99806003321666e-05,4.21392560491823
"PURG",0.439949033915544,4.79079325871361,4.78951038471841,3.11604424536043e-06,9.06919651734337e-05,4.2039806964821
"PPP1R15A",-0.464123525276181,6.86602880350785,-4.78752986422958,3.14393817943216e-06,9.12584950903808e-05,4.19559329354532
